scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.023681377825618945,0.40730176839703364,0.6922035217285156
s1_random_1_percent,0.023681377825618945,0.40787221905305193,0.692001223564148
s1_random_1_percent,0.024040186580552566,0.40787221905305193,0.6914936900138855
s1_random_1_percent,0.024040186580552566,0.40844266970907017,0.6909371614456177
s1_random_1_percent,0.024040186580552566,0.40958357102110665,0.6909050345420837
s1_random_1_percent,0.024040186580552566,0.4112949229891614,0.6905965209007263
s1_random_1_percent,0.024219590958019375,0.4112949229891614,0.690087616443634
s1_random_1_percent,0.024219590958019375,0.41186537364517967,0.6900210976600647
s1_random_1_percent,0.024398995335486187,0.41186537364517967,0.6896374821662903
s1_random_1_percent,0.024398995335486187,0.41357672561323444,0.6889482736587524
s1_random_1_percent,0.024578399712952996,0.41357672561323444,0.688896656036377
s1_random_1_percent,0.024578399712952996,0.41642897889332575,0.6878763437271118
s1_random_1_percent,0.024578399712952996,0.41756988020536223,0.6878460645675659
s1_random_1_percent,0.024578399712952996,0.41871078151739877,0.686808168888092
s1_random_1_percent,0.024757804090419805,0.41871078151739877,0.686796247959137
s1_random_1_percent,0.024757804090419805,0.41985168282943525,0.6860297918319702
s1_random_1_percent,0.025116612845353426,0.41985168282943525,0.685752272605896
s1_random_1_percent,0.025116612845353426,0.4209925841414718,0.6848708987236023
s1_random_1_percent,0.02529601722282024,0.4209925841414718,0.6835031509399414
s1_random_1_percent,0.02529601722282024,0.4232743867655448,0.6814184188842773
s1_random_1_percent,0.02529601722282024,0.4249857387335995,0.6812292337417603
s1_random_1_percent,0.02529601722282024,0.4266970907016543,0.6807875037193298
s1_random_1_percent,0.025475421600287047,0.4266970907016543,0.6802364587783813
s1_random_1_percent,0.025475421600287047,0.42840844266970907,0.6790979504585266
s1_random_1_percent,0.025475421600287047,0.4295493439817456,0.6787108182907104
s1_random_1_percent,0.025475421600287047,0.4318311466058186,0.6775673627853394
s1_random_1_percent,0.025654825977753856,0.4318311466058186,0.6762787699699402
s1_random_1_percent,0.025654825977753856,0.43240159726183686,0.6761344075202942
s1_random_1_percent,0.02583423035522067,0.43240159726183686,0.6759849190711975
s1_random_1_percent,0.02583423035522067,0.43354249857387334,0.6748179197311401
s1_random_1_percent,0.026193039110154286,0.43354249857387334,0.6736246943473816
s1_random_1_percent,0.026193039110154286,0.43411294922989163,0.673017144203186
s1_random_1_percent,0.026551847865087908,0.43411294922989163,0.6728033423423767
s1_random_1_percent,0.026551847865087908,0.43639475185396465,0.6722827553749084
s1_random_1_percent,0.02673125224255472,0.43639475185396465,0.6721758842468262
s1_random_1_percent,0.02673125224255472,0.43981745579007414,0.6684357523918152
s1_random_1_percent,0.02691065662002153,0.43981745579007414,0.6680996417999268
s1_random_1_percent,0.02691065662002153,0.4409583571021107,0.6676337122917175
s1_random_1_percent,0.027090060997488338,0.4409583571021107,0.667458713054657
s1_random_1_percent,0.027090060997488338,0.44209925841414716,0.6671659350395203
s1_random_1_percent,0.02726946537495515,0.44266970907016545,0.6670995354652405
s1_random_1_percent,0.02726946537495515,0.4432401597261837,0.6667433977127075
s1_random_1_percent,0.027628274129888768,0.4432401597261837,0.6664584279060364
s1_random_1_percent,0.027628274129888768,0.44495151169423847,0.6662605404853821
s1_random_1_percent,0.02780767850735558,0.4455219623502567,0.6661359667778015
s1_random_1_percent,0.02780767850735558,0.4466628636622932,0.6658348441123962
s1_random_1_percent,0.0281664872622892,0.4466628636622932,0.6656394600868225
s1_random_1_percent,0.0281664872622892,0.45008556759840274,0.6648832559585571
s1_random_1_percent,0.02834589163975601,0.45008556759840274,0.6645474433898926
s1_random_1_percent,0.02834589163975601,0.45122646891043927,0.6639174818992615
s1_random_1_percent,0.02870470039468963,0.45122646891043927,0.6635626554489136
s1_random_1_percent,0.02870470039468963,0.45236737022247575,0.6634997725486755
s1_random_1_percent,0.02888410477215644,0.45236737022247575,0.6634738445281982
s1_random_1_percent,0.02888410477215644,0.452937820878494,0.6629288196563721
s1_random_1_percent,0.02906350914962325,0.452937820878494,0.6629053354263306
s1_random_1_percent,0.02906350914962325,0.45464917284654877,0.6623866558074951
s1_random_1_percent,0.02924291352709006,0.45464917284654877,0.6618465781211853
s1_random_1_percent,0.02924291352709006,0.4557900741585853,0.661429762840271
s1_random_1_percent,0.02978112665949049,0.4557900741585853,0.6599887609481812
s1_random_1_percent,0.02978112665949049,0.4569309754706218,0.6581918597221375
s1_random_1_percent,0.030139935414424113,0.4569309754706218,0.6569882035255432
s1_random_1_percent,0.030139935414424113,0.45750142612664,0.6568388342857361
s1_random_1_percent,0.03031933979189092,0.45750142612664,0.6565733551979065
s1_random_1_percent,0.030498744169357734,0.4580718767826583,0.6560109257698059
s1_random_1_percent,0.030498744169357734,0.45864232743867656,0.6558277606964111
s1_random_1_percent,0.03085755292429135,0.45864232743867656,0.6552321314811707
s1_random_1_percent,0.03085755292429135,0.4597832287507131,0.654683530330658
s1_random_1_percent,0.031036957301758164,0.4597832287507131,0.6544198989868164
s1_random_1_percent,0.031036957301758164,0.46092413006274957,0.6543673276901245
s1_random_1_percent,0.031036957301758164,0.4632059326868226,0.6529000997543335
s1_random_1_percent,0.031216361679224973,0.4632059326868226,0.65279620885849
s1_random_1_percent,0.031216361679224973,0.46491728465487736,0.651418924331665
s1_random_1_percent,0.03139576605669178,0.46491728465487736,0.6506972312927246
s1_random_1_percent,0.03139576605669178,0.4677695379349686,0.6490293145179749
s1_random_1_percent,0.031754574811625406,0.4677695379349686,0.6484821438789368
s1_random_1_percent,0.031754574811625406,0.47005134055904163,0.6475575566291809
s1_random_1_percent,0.031933979189092215,0.47005134055904163,0.6473097205162048
s1_random_1_percent,0.031933979189092215,0.47119224187107817,0.6465436220169067
s1_random_1_percent,0.032113383566559024,0.47119224187107817,0.6456311345100403
s1_random_1_percent,0.032113383566559024,0.4717626925270964,0.6453223824501038
s1_random_1_percent,0.03229278794402583,0.4717626925270964,0.6448603868484497
s1_random_1_percent,0.03229278794402583,0.47290359383913294,0.6444896459579468
s1_random_1_percent,0.03265159669895946,0.47290359383913294,0.6442274451255798
s1_random_1_percent,0.03265159669895946,0.4740444951511694,0.6433900594711304
s1_random_1_percent,0.03283100107642627,0.47518539646320596,0.6433495879173279
s1_random_1_percent,0.03283100107642627,0.47632629777524244,0.642881453037262
s1_random_1_percent,0.033010405453893076,0.47632629777524244,0.642621636390686
s1_random_1_percent,0.033010405453893076,0.47860810039931545,0.6412407755851746
s1_random_1_percent,0.0335486185862935,0.47860810039931545,0.6386656761169434
s1_random_1_percent,0.0335486185862935,0.4791785510553337,0.6379991173744202
s1_random_1_percent,0.03372802296376032,0.4791785510553337,0.6379043459892273
s1_random_1_percent,0.03372802296376032,0.479749001711352,0.6378964185714722
s1_random_1_percent,0.03372802296376032,0.48088990302338847,0.6378445029258728
s1_random_1_percent,0.03372802296376032,0.482030804335425,0.637157142162323
s1_random_1_percent,0.03390742734122713,0.482030804335425,0.6363535523414612
s1_random_1_percent,0.034086831718693936,0.4837421563034798,0.6359308362007141
s1_random_1_percent,0.034086831718693936,0.484312606959498,0.6353369951248169
s1_random_1_percent,0.034266236096160745,0.484312606959498,0.635090172290802
s1_random_1_percent,0.034266236096160745,0.4854535082715345,0.6340816020965576
s1_random_1_percent,0.03444564047362755,0.4854535082715345,0.6335183382034302
s1_random_1_percent,0.03444564047362755,0.48716486023958927,0.632928729057312
s1_random_1_percent,0.03462504485109437,0.48716486023958927,0.6327307820320129
s1_random_1_percent,0.03462504485109437,0.4883057615516258,0.6312047839164734
s1_random_1_percent,0.03480444922856118,0.4883057615516258,0.630954384803772
s1_random_1_percent,0.03480444922856118,0.4894466628636623,0.6307239532470703
s1_random_1_percent,0.03498385360602799,0.4894466628636623,0.6304338574409485
s1_random_1_percent,0.03498385360602799,0.49229891614375354,0.6279366612434387
s1_random_1_percent,0.035163257983494796,0.49229891614375354,0.6278780698776245
s1_random_1_percent,0.035163257983494796,0.49286936679977184,0.6278128027915955
s1_random_1_percent,0.035342662360961605,0.49286936679977184,0.6277409791946411
s1_random_1_percent,0.035342662360961605,0.4940102681118083,0.6274069547653198
s1_random_1_percent,0.03552206673842842,0.4940102681118083,0.627145528793335
s1_random_1_percent,0.03552206673842842,0.4957216200798631,0.6265693306922913
