scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.03157517043415859,0.4620650313747861,0.6697700023651123
s1_random_1_percent,0.031933979189092215,0.4620650313747861,0.6694650053977966
s1_random_1_percent,0.031933979189092215,0.4643468339988591,0.6688982248306274
s1_random_1_percent,0.031933979189092215,0.4654877353108956,0.6687780618667603
s1_random_1_percent,0.031933979189092215,0.4671990872789504,0.6662164926528931
s1_random_1_percent,0.032113383566559024,0.4677695379349686,0.6661758422851562
s1_random_1_percent,0.032113383566559024,0.46891043924700515,0.6657692790031433
s1_random_1_percent,0.03229278794402583,0.4694808899030234,0.6657370328903198
s1_random_1_percent,0.03247219232149264,0.4694808899030234,0.6657237410545349
s1_random_1_percent,0.03247219232149264,0.47062179121505987,0.6647518277168274
s1_random_1_percent,0.03265159669895946,0.47119224187107817,0.664122998714447
s1_random_1_percent,0.033010405453893076,0.47119224187107817,0.6624535322189331
s1_random_1_percent,0.033010405453893076,0.4740444951511694,0.6616457104682922
s1_random_1_percent,0.03336921420882669,0.4740444951511694,0.6611434817314148
s1_random_1_percent,0.03336921420882669,0.4757558471192242,0.6605579853057861
s1_random_1_percent,0.03390742734122713,0.4757558471192242,0.6601223349571228
s1_random_1_percent,0.03390742734122713,0.47632629777524244,0.6600838303565979
s1_random_1_percent,0.03444564047362755,0.47632629777524244,0.6598048210144043
s1_random_1_percent,0.03444564047362755,0.48088990302338847,0.6577742099761963
s1_random_1_percent,0.03480444922856118,0.48088990302338847,0.6570922136306763
s1_random_1_percent,0.03480444922856118,0.482030804335425,0.6566003561019897
s1_random_1_percent,0.035163257983494796,0.482030804335425,0.6565208435058594
s1_random_1_percent,0.035163257983494796,0.48260125499144324,0.6564213633537292
s1_random_1_percent,0.035342662360961605,0.48260125499144324,0.6558504700660706
s1_random_1_percent,0.035342662360961605,0.4831717056474615,0.6556437611579895
s1_random_1_percent,0.03570147111589523,0.4831717056474615,0.6554358601570129
s1_random_1_percent,0.03570147111589523,0.4837421563034798,0.6550477147102356
s1_random_1_percent,0.03588087549336204,0.4837421563034798,0.6543310880661011
s1_random_1_percent,0.03588087549336204,0.484312606959498,0.6543158292770386
s1_random_1_percent,0.03606027987082885,0.484312606959498,0.6543044447898865
s1_random_1_percent,0.03606027987082885,0.4854535082715345,0.6540636420249939
s1_random_1_percent,0.03659849300322928,0.4854535082715345,0.6532014012336731
s1_random_1_percent,0.03659849300322928,0.49115801483171706,0.6493622064590454
s1_random_1_percent,0.03677789738069609,0.49115801483171706,0.6492171287536621
s1_random_1_percent,0.03677789738069609,0.49229891614375354,0.6483379602432251
s1_random_1_percent,0.0369573017581629,0.4940102681118083,0.648189902305603
s1_random_1_percent,0.0369573017581629,0.49914432401597264,0.6446072459220886
s1_random_1_percent,0.03713670613562971,0.49914432401597264,0.6434817314147949
s1_random_1_percent,0.03713670613562971,0.5002852253280091,0.6429810523986816
s1_random_1_percent,0.037316110513096516,0.5002852253280091,0.6428812146186829
s1_random_1_percent,0.037316110513096516,0.5014261266400456,0.6425397396087646
s1_random_1_percent,0.03749551489056333,0.5014261266400456,0.6423585414886475
s1_random_1_percent,0.03749551489056333,0.5025670279520822,0.6417202949523926
s1_random_1_percent,0.03785432364549695,0.5025670279520822,0.6415484547615051
s1_random_1_percent,0.03785432364549695,0.5031374786081004,0.6414973139762878
s1_random_1_percent,0.03803372802296376,0.5031374786081004,0.6410931944847107
s1_random_1_percent,0.03803372802296376,0.5071306332002282,0.638460636138916
s1_random_1_percent,0.03803372802296376,0.5082715345122647,0.6383888721466064
s1_random_1_percent,0.03821313240043057,0.5082715345122647,0.6383570432662964
s1_random_1_percent,0.03821313240043057,0.5094124358243012,0.6367827653884888
s1_random_1_percent,0.03857194115536419,0.5094124358243012,0.63646399974823
s1_random_1_percent,0.03857194115536419,0.5105533371363377,0.6352406144142151
s1_random_1_percent,0.038751345532831,0.5105533371363377,0.6346634030342102
s1_random_1_percent,0.038751345532831,0.5116942384483743,0.6339138746261597
s1_random_1_percent,0.03893074991029781,0.5122646891043925,0.6332613825798035
s1_random_1_percent,0.03893074991029781,0.513405590416429,0.6322497725486755
s1_random_1_percent,0.03911015428776462,0.513405590416429,0.6316075325012207
s1_random_1_percent,0.03911015428776462,0.5145464917284654,0.6312509775161743
s1_random_1_percent,0.039289558665231435,0.5151169423844837,0.6310709118843079
s1_random_1_percent,0.039289558665231435,0.515687393040502,0.6310635805130005
s1_random_1_percent,0.039468963042698244,0.515687393040502,0.6308830380439758
s1_random_1_percent,0.039468963042698244,0.5162578436965203,0.6306052207946777
s1_random_1_percent,0.03982777179763186,0.5162578436965203,0.6295530796051025
s1_random_1_percent,0.03982777179763186,0.517969195664575,0.6277923583984375
s1_random_1_percent,0.04000717617509867,0.517969195664575,0.6275266408920288
s1_random_1_percent,0.04000717617509867,0.5191100969766115,0.6271213293075562
s1_random_1_percent,0.040365984930032295,0.5191100969766115,0.6268321871757507
