scenario,seed,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,43,0.2655184786508791,0.8996006845407872,0.1888096183538437
s1_random_1_percent,43,0.2660566917832795,0.8996006845407872,0.18844054639339447
s1_random_1_percent,43,0.2664155005382131,0.8996006845407872,0.188141331076622
s1_random_1_percent,43,0.26785073555794764,0.8996006845407872,0.18662478029727936
s1_random_1_percent,43,0.26785073555794764,0.9001711351968055,0.18660953640937805
s1_random_1_percent,43,0.26820954431288124,0.9001711351968055,0.18659743666648865
s1_random_1_percent,43,0.26820954431288124,0.9007415858528237,0.18630366027355194
s1_random_1_percent,43,0.26892716182274845,0.9007415858528237,0.18525835871696472
s1_random_1_percent,43,0.26892716182274845,0.901312036508842,0.18476234376430511
s1_random_1_percent,43,0.2696447793326157,0.901312036508842,0.1840108036994934
s1_random_1_percent,43,0.2696447793326157,0.9018824871648602,0.18385359644889832
s1_random_1_percent,43,0.27143882310728384,0.9018824871648602,0.18293000757694244
s1_random_1_percent,43,0.27143882310728384,0.9024529378208785,0.18284988403320312
s1_random_1_percent,43,0.27179763186221745,0.9024529378208785,0.1822977513074875
s1_random_1_percent,43,0.2719770362396842,0.9030233884768968,0.1819363832473755
s1_random_1_percent,43,0.2719770362396842,0.903593839132915,0.18150943517684937
s1_random_1_percent,43,0.2726946537495515,0.903593839132915,0.18146443367004395
s1_random_1_percent,43,0.2730534625044851,0.903593839132915,0.18123655021190643
s1_random_1_percent,43,0.2732328668819519,0.903593839132915,0.18118451535701752
s1_random_1_percent,43,0.2732328668819519,0.9041642897889333,0.18116874992847443
s1_random_1_percent,43,0.27412988876928596,0.9041642897889333,0.18020418286323547
s1_random_1_percent,43,0.27412988876928596,0.9053051911009697,0.17993105947971344
s1_random_1_percent,43,0.2743092931467528,0.9053051911009697,0.17977966368198395
s1_random_1_percent,43,0.2743092931467528,0.905875641756988,0.17977508902549744
s1_random_1_percent,43,0.2744886975242196,0.905875641756988,0.17975501716136932
s1_random_1_percent,43,0.2748475062791532,0.905875641756988,0.17963945865631104
s1_random_1_percent,43,0.2759239325439541,0.905875641756988,0.1788715273141861
s1_random_1_percent,43,0.2759239325439541,0.9064460924130062,0.17885181307792664
s1_random_1_percent,43,0.27610333692142086,0.9064460924130062,0.17866775393486023
s1_random_1_percent,43,0.27610333692142086,0.9070165430690246,0.17862273752689362
s1_random_1_percent,43,0.2766415500538213,0.9070165430690246,0.17820435762405396
s1_random_1_percent,43,0.2766415500538213,0.9075869937250428,0.17817319929599762
s1_random_1_percent,43,0.27735916756368856,0.9075869937250428,0.17794641852378845
s1_random_1_percent,43,0.2775385719411554,0.908157444381061,0.17788562178611755
s1_random_1_percent,43,0.277897380696089,0.908157444381061,0.17744514346122742
s1_random_1_percent,43,0.2782561894510226,0.908157444381061,0.17741864919662476
s1_random_1_percent,43,0.2795120200932903,0.908157444381061,0.17603321373462677
s1_random_1_percent,43,0.2795120200932903,0.9087278950370793,0.1757809966802597
s1_random_1_percent,43,0.2798708288482239,0.9087278950370793,0.17559058964252472
s1_random_1_percent,43,0.2798708288482239,0.9092983456930975,0.17551963031291962
s1_random_1_percent,43,0.2800502332256907,0.9092983456930975,0.17538277804851532
s1_random_1_percent,43,0.2800502332256907,0.9110096976611524,0.17470234632492065
s1_random_1_percent,43,0.2802296376031575,0.9110096976611524,0.17465469241142273
s1_random_1_percent,43,0.2802296376031575,0.9115801483171706,0.17437425255775452
s1_random_1_percent,43,0.281664872622892,0.9115801483171706,0.17279280722141266
s1_random_1_percent,43,0.281664872622892,0.9121505989731888,0.17274850606918335
s1_random_1_percent,43,0.2818442770003588,0.9121505989731888,0.17262332141399384
s1_random_1_percent,43,0.2818442770003588,0.9127210496292071,0.17252641916275024
s1_random_1_percent,43,0.2822030857552924,0.9127210496292071,0.17225147783756256
s1_random_1_percent,43,0.2822030857552924,0.9132915002852253,0.1718910038471222
s1_random_1_percent,43,0.28238249013275923,0.9132915002852253,0.1716928631067276
s1_random_1_percent,43,0.28238249013275923,0.9138619509412436,0.17103122174739838
s1_random_1_percent,43,0.2834589163975601,0.9138619509412436,0.17054800689220428
s1_random_1_percent,43,0.2834589163975601,0.91500285225328,0.16984885931015015
s1_random_1_percent,43,0.2838177251524937,0.91500285225328,0.16935984790325165
s1_random_1_percent,43,0.2838177251524937,0.9155733029092984,0.16928164660930634
s1_random_1_percent,43,0.28561176892716184,0.9155733029092984,0.16795505583286285
s1_random_1_percent,43,0.28561176892716184,0.9161437535653166,0.1674519032239914
s1_random_1_percent,43,0.28632938643702904,0.9161437535653166,0.16641448438167572
s1_random_1_percent,43,0.28632938643702904,0.9167142042213349,0.16620199382305145
s1_random_1_percent,43,0.2868675995694295,0.9167142042213349,0.16617341339588165
s1_random_1_percent,43,0.2874058127018299,0.9167142042213349,0.16580934822559357
s1_random_1_percent,43,0.2874058127018299,0.9172846548773531,0.16579273343086243
s1_random_1_percent,43,0.288302834589164,0.9172846548773531,0.1649923175573349
s1_random_1_percent,43,0.288302834589164,0.9178551055333714,0.16492338478565216
s1_random_1_percent,43,0.2886616433440976,0.9178551055333714,0.16480015218257904
s1_random_1_percent,43,0.2886616433440976,0.9189960068454078,0.1646980196237564
s1_random_1_percent,43,0.2897380696088985,0.9189960068454078,0.16352930665016174
s1_random_1_percent,43,0.2897380696088985,0.9195664575014262,0.16340595483779907
s1_random_1_percent,43,0.2909939002511661,0.9195664575014262,0.16266004741191864
s1_random_1_percent,43,0.2909939002511661,0.9207073588134627,0.16201689839363098
s1_random_1_percent,43,0.2913527090060998,0.9207073588134627,0.16184993088245392
s1_random_1_percent,43,0.2913527090060998,0.9212778094694809,0.16157570481300354
s1_random_1_percent,43,0.29350556153570145,0.9212778094694809,0.15863488614559174
s1_random_1_percent,43,0.29350556153570145,0.9218482601254991,0.15852414071559906
s1_random_1_percent,43,0.2952996053103696,0.9218482601254991,0.15641681849956512
s1_random_1_percent,43,0.2952996053103696,0.9224187107815174,0.15632499754428864
s1_random_1_percent,43,0.2960172228202368,0.9224187107815174,0.15586063265800476
s1_random_1_percent,43,0.29637603157517045,0.9224187107815174,0.15568798780441284
s1_random_1_percent,43,0.2978112665949049,0.9224187107815174,0.15471789240837097
s1_random_1_percent,43,0.2978112665949049,0.9229891614375356,0.15467092394828796
s1_random_1_percent,43,0.2988876928597058,0.9229891614375356,0.153774693608284
s1_random_1_percent,43,0.2988876928597058,0.9241300627495722,0.15352602303028107
s1_random_1_percent,43,0.2994259059921062,0.9241300627495722,0.15266165137290955
s1_random_1_percent,43,0.2994259059921062,0.9247005134055905,0.15264631807804108
s1_random_1_percent,43,0.3010405453893075,0.9247005134055905,0.1507866233587265
s1_random_1_percent,43,0.3010405453893075,0.9252709640616087,0.15063540637493134
s1_random_1_percent,43,0.30462863293864373,0.9252709640616087,0.14791694283485413
s1_random_1_percent,43,0.30462863293864373,0.9258414147176269,0.147897407412529
s1_random_1_percent,43,0.3060638679583782,0.9258414147176269,0.14683403074741364
s1_random_1_percent,43,0.3060638679583782,0.9264118653736452,0.14668525755405426
s1_random_1_percent,43,0.306243272335845,0.9264118653736452,0.14667949080467224
s1_random_1_percent,43,0.306243272335845,0.9269823160296634,0.14649008214473724
s1_random_1_percent,43,0.30660208109077863,0.9269823160296634,0.1463894248008728
s1_random_1_percent,43,0.30660208109077863,0.9275527666856817,0.14581748843193054
s1_random_1_percent,43,0.30749910297811267,0.9275527666856817,0.14541248977184296
s1_random_1_percent,43,0.30749910297811267,0.9281232173416999,0.14539964497089386
s1_random_1_percent,43,0.3083961248654467,0.9281232173416999,0.1450660228729248
s1_random_1_percent,43,0.3083961248654467,0.9286936679977182,0.14491257071495056
s1_random_1_percent,43,0.30893433799784714,0.9286936679977182,0.14419019222259521
s1_random_1_percent,43,0.30929314675278075,0.9286936679977182,0.1440926492214203
s1_random_1_percent,43,0.3094725511302476,0.9286936679977182,0.14386674761772156
s1_random_1_percent,43,0.3094725511302476,0.9292641186537365,0.14383982121944427
s1_random_1_percent,43,0.3098313598851812,0.9292641186537365,0.1434919685125351
s1_random_1_percent,43,0.3098313598851812,0.9298345693097547,0.14338897168636322
s1_random_1_percent,43,0.31072838177251527,0.9298345693097547,0.1424684077501297
s1_random_1_percent,43,0.31072838177251527,0.930405019965773,0.14237673580646515
s1_random_1_percent,43,0.3110871905274489,0.930405019965773,0.14193661510944366
s1_random_1_percent,43,0.3110871905274489,0.9309754706217912,0.1417524218559265
s1_random_1_percent,43,0.3114459992823825,0.9309754706217912,0.14161865413188934
s1_random_1_percent,43,0.3114459992823825,0.9315459212778094,0.14148898422718048
s1_random_1_percent,43,0.3130606386795838,0.9315459212778094,0.14067740738391876
s1_random_1_percent,43,0.3130606386795838,0.9321163719338277,0.14041368663311005
s1_random_1_percent,43,0.3146752780767851,0.9321163719338277,0.13893473148345947
s1_random_1_percent,43,0.3146752780767851,0.932686822589846,0.13882090151309967
s1_random_1_percent,43,0.31611051309651955,0.932686822589846,0.13774019479751587
s1_random_1_percent,43,0.31611051309651955,0.9338277239018825,0.1372133493423462
s1_random_1_percent,43,0.31646932185145316,0.9338277239018825,0.13711464405059814
s1_random_1_percent,43,0.31664872622892,0.9343981745579008,0.13701871037483215
s1_random_1_percent,43,0.31844277000358806,0.9343981745579008,0.1360190361738205
s1_random_1_percent,43,0.31844277000358806,0.934968625213919,0.1359982192516327
s1_random_1_percent,43,0.3205956225331898,0.934968625213919,0.13516868650913239
s1_random_1_percent,43,0.3205956225331898,0.9355390758699372,0.13492411375045776
s1_random_1_percent,43,0.32203085755292427,0.9355390758699372,0.1343725174665451
s1_random_1_percent,43,0.32203085755292427,0.9378208784940103,0.133629709482193
s1_random_1_percent,43,0.3234660925726588,0.9378208784940103,0.13278424739837646
s1_random_1_percent,43,0.3234660925726588,0.9383913291500285,0.13271404802799225
s1_random_1_percent,43,0.3240043057050592,0.9383913291500285,0.1324140876531601
s1_random_1_percent,43,0.3240043057050592,0.9389617798060468,0.13237912952899933
s1_random_1_percent,43,0.32526013634732687,0.9389617798060468,0.13097630441188812
s1_random_1_percent,43,0.32526013634732687,0.939532230462065,0.1308925747871399
s1_random_1_percent,43,0.32633656261212773,0.939532230462065,0.13042978942394257
s1_random_1_percent,43,0.32633656261212773,0.9401026811180833,0.13013510406017303
s1_random_1_percent,43,0.327054180121995,0.9401026811180833,0.12903957068920135
s1_random_1_percent,43,0.327054180121995,0.9406731317741015,0.12898363173007965
s1_random_1_percent,43,0.32795120200932903,0.9406731317741015,0.12810581922531128
s1_random_1_percent,43,0.32795120200932903,0.9412435824301197,0.12806902825832367
s1_random_1_percent,43,0.33010405453893077,0.9412435824301197,0.12664099037647247
s1_random_1_percent,43,0.33010405453893077,0.9418140330861381,0.12654775381088257
s1_random_1_percent,43,0.330821672048798,0.9418140330861381,0.12554334104061127
s1_random_1_percent,43,0.330821672048798,0.9423844837421563,0.12528429925441742
s1_random_1_percent,43,0.33315392895586654,0.9423844837421563,0.1236138641834259
s1_random_1_percent,43,0.33315392895586654,0.9429549343981746,0.12355663627386093
s1_random_1_percent,43,0.33351273771080014,0.9429549343981746,0.12340044230222702
s1_random_1_percent,43,0.33351273771080014,0.9435253850541928,0.12339197844266891
s1_random_1_percent,43,0.33387154646573375,0.9435253850541928,0.12335056066513062
s1_random_1_percent,43,0.3342303552206674,0.944095835710211,0.12332382798194885
s1_random_1_percent,43,0.3396124865446717,0.944095835710211,0.11831200867891312
s1_random_1_percent,43,0.3396124865446717,0.9446662863662293,0.11828763782978058
s1_random_1_percent,43,0.3397918909221385,0.9446662863662293,0.11813522130250931
s1_random_1_percent,43,0.3397918909221385,0.9452367370222475,0.11812461167573929
s1_random_1_percent,43,0.3399712952996053,0.9452367370222475,0.11808502674102783
s1_random_1_percent,43,0.3399712952996053,0.9458071876782659,0.11796703934669495
s1_random_1_percent,43,0.34033010405453895,0.9458071876782659,0.11783818155527115
s1_random_1_percent,43,0.34033010405453895,0.9463776383342841,0.11777474731206894
s1_random_1_percent,43,0.3432005740940079,0.9463776383342841,0.11536938697099686
s1_random_1_percent,43,0.3432005740940079,0.9480889903023388,0.11493819952011108
s1_random_1_percent,43,0.34571223537854323,0.9480889903023388,0.11269290000200272
s1_random_1_percent,43,0.34571223537854323,0.9486594409583571,0.112397201359272
s1_random_1_percent,43,0.34786508790814497,0.9486594409583571,0.11095860600471497
s1_random_1_percent,43,0.34822389666307857,0.9486594409583571,0.11090703308582306
s1_random_1_percent,43,0.348762109795479,0.9486594409583571,0.11076511442661285
s1_random_1_percent,43,0.348762109795479,0.9492298916143753,0.11072336137294769
s1_random_1_percent,43,0.3500179404377467,0.9492298916143753,0.10914185643196106
s1_random_1_percent,43,0.3500179404377467,0.9498003422703936,0.10908736288547516
s1_random_1_percent,43,0.35109436670254757,0.9498003422703936,0.10835596174001694
s1_random_1_percent,43,0.35109436670254757,0.9503707929264119,0.10818575322628021
s1_random_1_percent,43,0.3518119842124148,0.9503707929264119,0.10773243755102158
s1_random_1_percent,43,0.3518119842124148,0.9509412435824302,0.10764430463314056
s1_random_1_percent,43,0.3521707929673484,0.9509412435824302,0.10690867155790329
s1_random_1_percent,43,0.3521707929673484,0.9515116942384484,0.10653512179851532
s1_random_1_percent,43,0.3527090060997488,0.9515116942384484,0.10637077689170837
s1_random_1_percent,43,0.3527090060997488,0.9520821448944666,0.10634802281856537
s1_random_1_percent,43,0.3539648367420165,0.9520821448944666,0.1055883914232254
s1_random_1_percent,43,0.3539648367420165,0.9526525955504849,0.10543958097696304
s1_random_1_percent,43,0.35414424111948334,0.9526525955504849,0.10528472065925598
s1_random_1_percent,43,0.35414424111948334,0.9532230462065031,0.10491690784692764
s1_random_1_percent,43,0.3566559024040187,0.9532230462065031,0.10386760532855988
s1_random_1_percent,43,0.3571941155364191,0.9532230462065031,0.10376866161823273
s1_random_1_percent,43,0.3573735199138859,0.9532230462065031,0.10374967008829117
s1_random_1_percent,43,0.3573735199138859,0.9537934968625214,0.10374609380960464
s1_random_1_percent,43,0.35844994617868675,0.9537934968625214,0.10312292724847794
s1_random_1_percent,43,0.35844994617868675,0.9543639475185397,0.1031026616692543
s1_random_1_percent,43,0.35880875493362036,0.9543639475185397,0.10294592380523682
s1_random_1_percent,43,0.35880875493362036,0.9555048488305762,0.10279194265604019
s1_random_1_percent,43,0.3602439899533549,0.9555048488305762,0.10186202824115753
s1_random_1_percent,43,0.3606027987082885,0.9555048488305762,0.10185118764638901
s1_random_1_percent,43,0.36239684248295656,0.9555048488305762,0.10104501247406006
s1_random_1_percent,43,0.36239684248295656,0.9560752994865944,0.10098681598901749
s1_random_1_percent,43,0.3627556512378902,0.9560752994865944,0.10076868534088135
s1_random_1_percent,43,0.3627556512378902,0.9566457501426127,0.10076811909675598
s1_random_1_percent,43,0.36526731252242556,0.9566457501426127,0.0994924008846283
s1_random_1_percent,43,0.36562612127735916,0.9566457501426127,0.09944375604391098
s1_random_1_percent,43,0.3661643344097596,0.9566457501426127,0.09914097189903259
s1_random_1_percent,43,0.3665231431646932,0.9566457501426127,0.0989985391497612
s1_random_1_percent,43,0.36867599569429493,0.9566457501426127,0.09781951457262039
s1_random_1_percent,43,0.36867599569429493,0.9577866514546491,0.09770110249519348
s1_random_1_percent,43,0.36903480444922854,0.9577866514546491,0.09724415838718414
s1_random_1_percent,43,0.36903480444922854,0.9583571021106674,0.09708404541015625
s1_random_1_percent,43,0.36957301758162897,0.9583571021106674,0.09696897864341736
s1_random_1_percent,43,0.36957301758162897,0.9589275527666857,0.09684152901172638
s1_random_1_percent,43,0.37154646573376393,0.9589275527666857,0.09575702250003815
s1_random_1_percent,43,0.37154646573376393,0.959498003422704,0.09563149511814117
s1_random_1_percent,43,0.37244348762109797,0.959498003422704,0.0952971950173378
s1_random_1_percent,43,0.37244348762109797,0.9600684540787222,0.09524858742952347
s1_random_1_percent,43,0.37280229637603157,0.9600684540787222,0.09519775211811066
s1_random_1_percent,43,0.37280229637603157,0.9606389047347405,0.09510287642478943
s1_random_1_percent,43,0.373340509508432,0.9606389047347405,0.09484150260686874
s1_random_1_percent,43,0.373340509508432,0.9612093553907587,0.09483226388692856
s1_random_1_percent,43,0.3747757445281665,0.9612093553907587,0.09375748038291931
s1_random_1_percent,43,0.3747757445281665,0.9617798060467769,0.09367743134498596
s1_random_1_percent,43,0.3781844277000359,0.9617798060467769,0.09227484464645386
s1_random_1_percent,43,0.3781844277000359,0.9623502567027952,0.09214389324188232
s1_random_1_percent,43,0.37908144958736995,0.9623502567027952,0.09174593538045883
s1_random_1_percent,43,0.37908144958736995,0.9629207073588134,0.0915580466389656
s1_random_1_percent,43,0.379978471474704,0.9629207073588134,0.09116959571838379
s1_random_1_percent,43,0.3805166846071044,0.9629207073588134,0.09101984649896622
s1_random_1_percent,43,0.3824901327592393,0.9629207073588134,0.08964443951845169
s1_random_1_percent,43,0.3828489415141729,0.9629207073588134,0.08948400616645813
s1_random_1_percent,43,0.3851811984212415,0.9629207073588134,0.0876564085483551
s1_random_1_percent,43,0.3851811984212415,0.96406160867085,0.08764006197452545
s1_random_1_percent,43,0.38697524219590956,0.96406160867085,0.08681441843509674
s1_random_1_percent,43,0.38697524219590956,0.9646320593268682,0.08660103380680084
s1_random_1_percent,43,0.3871546465733764,0.9646320593268682,0.0863780602812767
s1_random_1_percent,43,0.3871546465733764,0.9652025099828865,0.08634905517101288
s1_random_1_percent,43,0.38751345532831,0.9652025099828865,0.08627121150493622
s1_random_1_percent,43,0.38751345532831,0.9657729606389047,0.08609654754400253
s1_random_1_percent,43,0.38984571223537856,0.9657729606389047,0.08441547304391861
s1_random_1_percent,43,0.38984571223537856,0.966343411294923,0.08426497131586075
s1_random_1_percent,43,0.39181916038751347,0.966343411294923,0.0833415612578392
s1_random_1_percent,43,0.39181916038751347,0.9669138619509412,0.08329351991415024
s1_random_1_percent,43,0.3930749910297811,0.9669138619509412,0.08208761364221573
s1_random_1_percent,43,0.3930749910297811,0.9674843126069596,0.08201967924833298
s1_random_1_percent,43,0.39486903480444924,0.9674843126069596,0.08097168803215027
s1_random_1_percent,43,0.39486903480444924,0.968625213918996,0.08071504533290863
s1_random_1_percent,43,0.39684248295658414,0.968625213918996,0.07929901778697968
s1_random_1_percent,43,0.39684248295658414,0.9691956645750143,0.07929641008377075
s1_random_1_percent,43,0.4015069967707212,0.9691956645750143,0.07673533260822296
s1_random_1_percent,43,0.4015069967707212,0.9697661152310325,0.07631801813840866
s1_random_1_percent,43,0.4022246142805884,0.9697661152310325,0.0759352520108223
s1_random_1_percent,43,0.4022246142805884,0.9703365658870508,0.07590264827013016
s1_random_1_percent,43,0.4033010405453893,0.9703365658870508,0.07542349398136139
s1_random_1_percent,43,0.4033010405453893,0.970907016543069,0.07533738017082214
s1_random_1_percent,43,0.40365984930032295,0.970907016543069,0.07519566267728806
s1_random_1_percent,43,0.40365984930032295,0.9714774671990872,0.07514545321464539
s1_random_1_percent,43,0.40940078937926083,0.9714774671990872,0.07280689477920532
s1_random_1_percent,43,0.40940078937926083,0.9720479178551056,0.07276695966720581
s1_random_1_percent,43,0.41065662002152853,0.9720479178551056,0.07235593348741531
s1_random_1_percent,43,0.41065662002152853,0.9726183685111238,0.07227052003145218
s1_random_1_percent,43,0.41191245066379617,0.9726183685111238,0.07182271033525467
s1_random_1_percent,43,0.41191245066379617,0.9731888191671421,0.07154367119073868
s1_random_1_percent,43,0.4133476856835307,0.9731888191671421,0.07043662667274475
s1_random_1_percent,43,0.4137064944384643,0.9731888191671421,0.07029715180397034
s1_random_1_percent,43,0.41388589881593113,0.9737592698231603,0.0700884759426117
s1_random_1_percent,43,0.41514172945819877,0.9737592698231603,0.06949140131473541
s1_random_1_percent,43,0.41514172945819877,0.9743297204791785,0.06908635050058365
s1_random_1_percent,43,0.4189092213850018,0.9743297204791785,0.06728661805391312
s1_random_1_percent,43,0.4189092213850018,0.9749001711351968,0.06722870469093323
s1_random_1_percent,43,0.42016505202726945,0.9749001711351968,0.06627071648836136
s1_random_1_percent,43,0.42016505202726945,0.975470621791215,0.06620941311120987
s1_random_1_percent,43,0.4205238607822031,0.975470621791215,0.06581520289182663
s1_random_1_percent,43,0.4205238607822031,0.9766115231032516,0.06560898572206497
s1_random_1_percent,43,0.4212414782920703,0.9766115231032516,0.06551729887723923
s1_random_1_percent,43,0.4212414782920703,0.9771819737592699,0.06550237536430359
s1_random_1_percent,43,0.42375313957660565,0.9771819737592699,0.06475188583135605
s1_random_1_percent,43,0.4241119483315393,0.9771819737592699,0.06471885740756989
s1_random_1_percent,43,0.4241119483315393,0.9777524244152881,0.064698226749897
s1_random_1_percent,43,0.42465016146393975,0.9777524244152881,0.06409790366888046
s1_random_1_percent,43,0.42465016146393975,0.9783228750713063,0.06402236968278885
s1_random_1_percent,43,0.44043774668101904,0.9783228750713063,0.057009223848581314
s1_random_1_percent,43,0.44043774668101904,0.9788933257273246,0.05699550360441208
s1_random_1_percent,43,0.4465374955148906,0.9788933257273246,0.054615505039691925
s1_random_1_percent,43,0.4465374955148906,0.9794637763833428,0.05455157160758972
s1_random_1_percent,43,0.44761392177969145,0.9794637763833428,0.05420706421136856
s1_random_1_percent,43,0.44761392177969145,0.9806046776953794,0.05401051789522171
s1_random_1_percent,43,0.45030498744169356,0.9806046776953794,0.05315883085131645
s1_random_1_percent,43,0.45030498744169356,0.9811751283513976,0.05311718210577965
s1_random_1_percent,43,0.4528166487262289,0.9811751283513976,0.052157796919345856
s1_random_1_percent,43,0.45317545748116256,0.9811751283513976,0.0521496906876564
s1_random_1_percent,43,0.45335486185862933,0.9811751283513976,0.05201789364218712
s1_random_1_percent,43,0.453713670613563,0.9811751283513976,0.0518404021859169
s1_random_1_percent,43,0.45496950125583063,0.9811751283513976,0.05123566463589668
s1_random_1_percent,43,0.45496950125583063,0.9817455790074159,0.051210030913352966
s1_random_1_percent,43,0.45532831001076424,0.9817455790074159,0.05094131454825401
s1_random_1_percent,43,0.4556871187656979,0.9817455790074159,0.05091618373990059
s1_random_1_percent,43,0.45891639756010044,0.9817455790074159,0.04941185191273689
s1_random_1_percent,43,0.45891639756010044,0.9823160296634341,0.0494062639772892
s1_random_1_percent,43,0.4666307857911733,0.9823160296634341,0.046033669263124466
s1_random_1_percent,43,0.4671689989235737,0.9823160296634341,0.045993395149707794
s1_random_1_percent,43,0.4671689989235737,0.9828864803194524,0.04586540535092354
s1_random_1_percent,43,0.47434517402224613,0.9828864803194524,0.043775707483291626
s1_random_1_percent,43,0.4747039827771798,0.9828864803194524,0.04370633512735367
s1_random_1_percent,43,0.48080373161105133,0.9828864803194524,0.04188891500234604
s1_random_1_percent,43,0.48080373161105133,0.9834569309754706,0.04173476994037628
s1_random_1_percent,43,0.48152134912091854,0.9834569309754706,0.0414709709584713
s1_random_1_percent,43,0.48152134912091854,0.9840273816314888,0.0414697490632534
s1_random_1_percent,43,0.4892357373519914,0.9840273816314888,0.03931047022342682
s1_random_1_percent,43,0.4892357373519914,0.9845978322875071,0.03929376229643822
s1_random_1_percent,43,0.49228561176892716,0.9845978322875071,0.038463201373815536
s1_random_1_percent,43,0.4930032292787944,0.9845978322875071,0.038276299834251404
s1_random_1_percent,43,0.4983853606027987,0.9845978322875071,0.03661505505442619
s1_random_1_percent,43,0.4983853606027987,0.9851682829435254,0.036564383655786514
s1_random_1_percent,43,0.5001794043774668,0.9851682829435254,0.0360000804066658
s1_random_1_percent,43,0.5005382131324004,0.9851682829435254,0.03593340143561363
s1_random_1_percent,43,0.5102260495156081,0.9851682829435254,0.03333589434623718
s1_random_1_percent,43,0.5102260495156081,0.9857387335995437,0.03331998363137245
s1_random_1_percent,43,0.5136347326874776,0.9857387335995437,0.03263869881629944
s1_random_1_percent,43,0.5136347326874776,0.9863091842555619,0.03262229263782501
s1_random_1_percent,43,0.5139935414424112,0.9863091842555619,0.03255048394203186
s1_random_1_percent,43,0.5143523501973448,0.9863091842555619,0.03252691775560379
s1_random_1_percent,43,0.5148905633297453,0.9863091842555619,0.032410629093647
s1_random_1_percent,43,0.5148905633297453,0.9868796349115802,0.03240912780165672
s1_random_1_percent,43,0.5231431646932185,0.9868796349115802,0.030228974297642708
s1_random_1_percent,43,0.5231431646932185,0.9874500855675984,0.030157890170812607
s1_random_1_percent,43,0.534086831718694,0.9874500855675984,0.027485813945531845
s1_random_1_percent,43,0.5344456404736275,0.9874500855675984,0.027389468625187874
s1_random_1_percent,43,0.5369573017581629,0.9874500855675984,0.026693647727370262
s1_random_1_percent,43,0.5373161105130965,0.9874500855675984,0.0266762413084507
s1_random_1_percent,43,0.5394689630426982,0.9874500855675984,0.0260849017649889
s1_random_1_percent,43,0.5394689630426982,0.9885909868796349,0.026006313040852547
s1_random_1_percent,43,0.5412630068173664,0.9885909868796349,0.025422072038054466
s1_random_1_percent,43,0.5416218155722999,0.9885909868796349,0.025372019037604332
s1_random_1_percent,43,0.5464657337639038,0.9885909868796349,0.02376706898212433
s1_random_1_percent,43,0.5464657337639038,0.9891614375356532,0.023749882355332375
s1_random_1_percent,43,0.5473627556512379,0.9891614375356532,0.02364399842917919
s1_random_1_percent,43,0.5477215644061715,0.9891614375356532,0.023636948317289352
s1_random_1_percent,43,0.55005382131324,0.9891614375356532,0.023192252963781357
s1_random_1_percent,43,0.5504126300681736,0.9891614375356532,0.02311069704592228
s1_random_1_percent,43,0.5525654825977754,0.9891614375356532,0.022672126069664955
s1_random_1_percent,43,0.5525654825977754,0.9897318881916715,0.022654958069324493
s1_random_1_percent,43,0.5688912809472552,0.9897318881916715,0.019551081582903862
s1_random_1_percent,43,0.5688912809472552,0.9903023388476897,0.01953250728547573
s1_random_1_percent,43,0.5748116254036598,0.9903023388476897,0.01854313537478447
s1_random_1_percent,43,0.5751704341585935,0.9903023388476897,0.018533093854784966
s1_random_1_percent,43,0.5798349479727305,0.9903023388476897,0.01767958141863346
s1_random_1_percent,43,0.5798349479727305,0.9908727895037079,0.017601419240236282
s1_random_1_percent,43,0.5805525654825978,0.9908727895037079,0.0174671970307827
s1_random_1_percent,43,0.5809113742375314,0.9908727895037079,0.017452489584684372
s1_random_1_percent,43,0.5839612486544672,0.9908727895037079,0.016835764050483704
s1_random_1_percent,43,0.5843200574094007,0.9908727895037079,0.016828503459692
s1_random_1_percent,43,0.599210620739146,0.9908727895037079,0.0148192523047328
s1_random_1_percent,43,0.599210620739146,0.9914432401597262,0.01481520663946867
s1_random_1_percent,43,0.6072838177251525,0.9914432401597262,0.013973042368888855
s1_random_1_percent,43,0.6072838177251525,0.9920136908157444,0.013956687413156033
s1_random_1_percent,43,0.608719052744887,0.9920136908157444,0.01376058254390955
s1_random_1_percent,43,0.608719052744887,0.9925841414717627,0.013750997371971607
s1_random_1_percent,43,0.6243272335844995,0.9925841414717627,0.011564611457288265
s1_random_1_percent,43,0.6243272335844995,0.9931545921277809,0.011540696956217289
s1_random_1_percent,43,0.6311445999282382,0.9931545921277809,0.010891755111515522
s1_random_1_percent,43,0.6311445999282382,0.9937250427837993,0.01088753342628479
s1_random_1_percent,43,0.6485468245425189,0.9937250427837993,0.009246495552361012
s1_random_1_percent,43,0.6487262289199857,0.9942954934398175,0.009239238686859608
s1_random_1_percent,43,0.6494438464298529,0.9942954934398175,0.009184811264276505
s1_random_1_percent,43,0.6494438464298529,0.9948659440958357,0.009173882193863392
s1_random_1_percent,43,0.6575170434158594,0.9948659440958357,0.008488758467137814
s1_random_1_percent,43,0.6578758521707929,0.9948659440958357,0.008469547145068645
s1_random_1_percent,43,0.6672048797990671,0.9948659440958357,0.007641920354217291
s1_random_1_percent,43,0.6672048797990671,0.995436394751854,0.007640007417649031
s1_random_1_percent,43,0.6763545030498744,0.995436394751854,0.006888038944453001
s1_random_1_percent,43,0.676713311804808,0.995436394751854,0.006875091698020697
