seed,false_positive_rate,true_positive_rate,threshold
42,0.0299605310369573,0.45636052481460354,0.667352020740509
42,0.0299605310369573,0.4569309754706218,0.6670478582382202
42,0.030498744169357734,0.4569309754706218,0.6657898426055908
42,0.030498744169357734,0.45750142612664,0.6656520962715149
42,0.03085755292429135,0.45750142612664,0.6653294563293457
42,0.03085755292429135,0.45864232743867656,0.6651857495307922
42,0.031036957301758164,0.45864232743867656,0.6649213433265686
42,0.031036957301758164,0.46092413006274957,0.6639266014099121
42,0.031216361679224973,0.46092413006274957,0.6633636951446533
42,0.031216361679224973,0.4632059326868226,0.6623238921165466
42,0.031754574811625406,0.4632059326868226,0.6608121395111084
42,0.031754574811625406,0.46491728465487736,0.659944474697113
42,0.031933979189092215,0.46491728465487736,0.6599145531654358
42,0.032113383566559024,0.4654877353108956,0.6598696112632751
42,0.032113383566559024,0.46662863662293214,0.6595291495323181
42,0.032113383566559024,0.4677695379349686,0.6594198346138
42,0.032113383566559024,0.46833998859098686,0.6590413451194763
42,0.03229278794402583,0.46891043924700515,0.6588966250419617
42,0.03229278794402583,0.4694808899030234,0.6585308313369751
42,0.03247219232149264,0.47005134055904163,0.6578912138938904
42,0.03247219232149264,0.47062179121505987,0.6576716899871826
42,0.03265159669895946,0.47062179121505987,0.6576372981071472
42,0.03265159669895946,0.4717626925270964,0.6573583483695984
42,0.033010405453893076,0.4717626925270964,0.6558722257614136
42,0.033010405453893076,0.47233314318311465,0.6558303236961365
42,0.03336921420882669,0.47233314318311465,0.6546573638916016
42,0.03336921420882669,0.47290359383913294,0.6540863513946533
42,0.0335486185862935,0.47290359383913294,0.6538289785385132
